X,Y,NAME,WEB_URL,RELIGION,ADDRESS,PLACE_OF_WORSHIP,IS_PLACE_OF_WORSHIP,MAR_ID,GIS_ID,XCOORD,YCOORD,SE_ANNO_CAD_DATA,GLOBALID,CREATED,EDITED,OBJECTID
-8564094.47224326,4707812.30570295,ST ROSE PENTECOSTAL CHURCH,STROSEUHCA.COM,CHRISTIAN,4816 SHERIFF RD NE,CHURCHES,1,,PlacesofWorshipPt_386,405849.11,137259.52,,{303064C2-42A4-4C98-9823-DA648F5AF9DE},,,447
-8577505.63641935,4707808.59860257,ST STEPHEN MARTYR CHURCH,STSTEPHENMARTYRDC.ORG,CHRISTIAN,2436 PENNSYLVANIA AVE NW,CHURCHES,1,,PlacesofWorshipPt_499,395399.15,137255.82,,{8D2E1797-776D-472A-BEE4-7234D3C57164},,,448
-8564944.28652175,4707804.71762419,Joshua's Temple FBC,,CHRISTIAN,4318 SHERIFF ROAD NE,CHURCHES,1,23537,PlacesofWorshipPt_698,405186.94,137253.17,,{E8016504-E901-44D2-858A-DCD2AF870A50},,,449
-8564700.82056804,4707801.69386571,FIRST BAPTIST CHR OF DEANWOOD,THEFIRSTBAPTISTCHURCHOFDEANWOOD.ORG,CHRISTIAN,1008 45TH ST NE,CHURCHES,1,,PlacesofWorshipPt_333,405376.65,137250.95,,{E73FC5BD-E0BD-42D5-BC5D-A23779346F45},,,450
-8564566.42870173,4707798.01902708,RANDALL MEMORIAL METHODIST CHR,RANDALLUMC.ORG,CHRISTIAN,1002 46TH ST NE,CHURCHES,1,,PlacesofWorshipPt_274,405481.37,137248.17,,{7FC7814D-8558-4F64-8806-E1D87E861D11},,,451
-8575819.5962701,4707776.68553264,ST MARK'S SQUARE LLC,,CHRISTIAN,1629 K ST NW,CHURCHES,1,,PlacesofWorshipPt_551,396712.9,137230.4,,{363BCDA2-301A-4F6A-80B2-AEFD58D85979},,,452
-8575378.80964667,4707771.65372453,GRACE COVENANT CHURCH,GRACECOVDC.ORG,CHRISTIAN,1000 VERMONT AVE NW # 1100,CHURCHES,1,,PlacesofWorshipPt_102,397056.36,137226.36,,{645879FB-2B24-44A9-A953-B73A1DAA2CC5},,,453
-8574845.90519954,4707771.73554627,ST PAULS,,CHRISTIAN,1275 K ST NW,CHURCHES,1,,PlacesofWorshipPt_135,397471.6,137226.28,,{5D8A7974-F7C8-4A76-9FFC-692FEBF0697C},,,454
-8574383.36710342,4707769.79864289,MT VERNON PLACE UNITED MTHDST,MVPUMC.ORG,CHRISTIAN,900 MASSACHUSETTS AVE NW,CHURCHES,1,,PlacesofWorshipPt_67,397832.01,137224.67,,{D6AE6099-5072-4CBF-B552-C4F6F9A9AA33},,,455
-8574383.36710342,4707769.79864289,CHINESE COMMUNITY CHURCH,CCCDC.COM,CHRISTIAN,500 I ST NW,CHURCHES,1,,PlacesofWorshipPt_544,397832.01,137224.67,,{D8A92E02-8C35-459D-8EA3-44D9125E27E3},,,456
-8572573.97613231,4707761.82292304,Saint Phillip Baptist,<Null>,CHRISTIAN,1001 NORTH CAPITOL STREET NE,CHURCHES,1,285738,PlacesofWorshipPt_645,399241.89,137218.22,,{12503DD8-C60E-4C0C-8A0E-EFB5C01FB63E},,,457
-8564942.70076079,4707737.10357263,DIVINE LOVE BAPTIST CHURCH,DIVINELOVEBC.ORG,CHRISTIAN,4303 SHERIFF RD NE,CHURCHES,1,,PlacesofWorshipPt_293,405188.21,137200.7,,{1895F20B-2E82-4918-B53B-DF7EE4FE31B4},,,458
-8564697.43162592,4707727.06859118,NEW BEGINNING CHRISTIAN,,CHRISTIAN,4421 SHERIFF RD NE,CHURCHES,1,,PlacesofWorshipPt_271,405379.33,137193.04,,{48657310-51D8-4FDD-B79D-61416363EDFA},,,459
-8564807.79067789,4707722.62028493,GOOD SUCCESS CHRISTIAN CHURCH,,CHRISTIAN,4401 SHERIFF RD NE,CHURCHES,1,,PlacesofWorshipPt_283,405293.34,137189.53,,{6726AEF5-AADE-4AD0-B659-F7A5938295B4},,,460
-8564564.60716973,4707722.3381736,NEW BIRTH PRAYER MSSNRY BAPT,,CHRISTIAN,4515 SHERIFF RD NE,CHURCHES,1,,PlacesofWorshipPt_273,405482.83,137189.44,,{C984B1B0-BE1A-40AD-BFD8-7D3DD3BC8023},,,461
-8564724.93745645,4707721.97158304,Deanwood Seventh-Day Adventist Fellowship,,CHRISTIAN,4417 SHERIFF ROAD NE,CHURCHES,1,21764,PlacesofWorshipPt_640,405357.9,137189.07,,{F8681F67-8350-4D3F-8FE1-B5D7E9C5E568},,,462
-8564474.05373526,4707721.79803556,PILGRIM REST BAPTIST CHURCH,PILGRIMRESTBAPTISTDC.ORG,CHRISTIAN,4611 SHERIFF RD NE,CHURCHES,1,,PlacesofWorshipPt_332,405553.39,137189.07,,{9B902B04-7AFC-440B-8827-01D31F3613A8},,,463
-8569237.41323975,4707693.51723979,JESUS WAY TEMPLE,,CHRISTIAN,1700 MARYLAND AVE NE,CHURCHES,1,,PlacesofWorshipPt_94,401841.76,137165.39,,{62C22B9F-2D80-4B09-9F3D-D0F596D14347},,,464
-8577463.72615553,4707682.58500827,ST PAUL'S EPISCOPAL CHURCH,STPAULS-KST.COM,CHRISTIAN,2430 K ST NW OFC,CHURCHES,1,,PlacesofWorshipPt_498,395431.75,137158.01,,{199A22E5-A21D-444F-9793-66A7809BB7FA},,,465
-8570970.04596004,4707682.47253158,CHURCH UNITED SPANISH,IPUHDC.ORG,CHRISTIAN,811 K ST NE,CHURCHES,1,,PlacesofWorshipPt_61,400491.68,137156.62,,{6A9558FC-2897-41E6-BA85-A17A2BA6638D},,,466
-8571794.24130026,4707679.15286612,Community Holiness Church,,CHRISTIAN,305 K STREET NE,CHURCHES,1,41326,PlacesofWorshipPt_693,399849.46,137154.03,,{97FB6716-9FF9-4351-8750-77D8DADF8396},,,467
-8564931.01744287,4707665.81083386,SOUL SAVING CTR OF CHRIST,SSCOCINC.ORG,CHRISTIAN,909 43RD PL NE,CHURCHES,1,,PlacesofWorshipPt_381,405197.35,137145.38,,{DA8BB271-A5C5-4F5F-8221-8837A7691285},,,468
-8576724.69798174,4707664.98454033,MARCH-THE LIVING LONGITUDINAL,,CHRISTIAN,2020 K ST NW,CHURCHES,1,,PlacesofWorshipPt_554,396007.6,137144.04,,{15ACB6E4-6822-4253-B509-C1F399AA241E},,,469
-8576641.1882039,4707660.76124493,NUEVA VIDA INC,,CHRISTIAN,2000 K ST NW # 200,CHURCHES,1,,PlacesofWorshipPt_192,396072.67,137140.73,,{7F2B528C-B741-40F8-B15D-6291245F531F},,,470
-8563134.53670399,4707642.32958131,CONTEE AME ZION CHURCH,CONTEEAMEZ.ORG,CHRISTIAN,903 DIVISION AVE NE,CHURCHES,1,,PlacesofWorshipPt_347,406597.2,137128.2,,{31CB8D03-9114-41D6-B040-48E9B1F00A08},,,471
-8570684.80038375,4707621.77113163,HOLY NAME OF JESUS PARISH,HOLYNAMEPARISHDC.ORG,CHRISTIAN,920 11TH ST NE,CHURCHES,1,,PlacesofWorshipPt_107,400713.95,137109.53,,{31B5E11E-1724-4B8D-BD2E-8AFC4A90E6CF},,,472
-8573250.66814584,4707603.19976384,MT CARMEL BAPTIST CHURCH,THEMCBC.ORG,CHRISTIAN,901 3RD ST NW,CHURCHES,1,,PlacesofWorshipPt_50,398714.59,137095.19,,{20EFB17B-1201-42FA-A351-585ED56F48CF},,,473
-8572676.3951847,4707581.28103109,ST ALOYSIUS PARISH,STALSCHURCHDC.ORG,CHRISTIAN,19 EYE ST NW,CHURCHES,1,,PlacesofWorshipPt_21,399162.07,137078.12,,{6BCF9A25-3020-4036-8465-7061FAE626B4},,,474
-8570278.17779755,4707578.46848976,Temple Rock Of Ages Assembly of Yahweh,,CHRISTIAN,1300 I STREET NE,CHURCHES,1,68757,PlacesofWorshipPt_711,401030.8,137075.96,,{E8D74A1A-080E-454A-917A-14AA80FFCEF6},,,475
-8571151.09329071,4707577.44960796,PILGRIM BAPTIST CHURCH,PILGRIMBAPTISTDC.ORG,CHRISTIAN,700 I ST NE,CHURCHES,1,,PlacesofWorshipPt_86,400350.61,137075.11,,{96EEE0D0-8405-427B-8F56-7D7F4B875BDE},,,476
-8571014.30233772,4707572.08212282,CRUSADERS BAPTIST CHURCH,CRUSADERSBAPTISTCHURCH.ORG,CHRISTIAN,800 I ST NE,CHURCHES,1,,PlacesofWorshipPt_56,400457.2,137070.95,,{1B6B1DDA-ADCF-4280-82E1-383B70F0A806},,,477
-8562756.304293,4707543.03021605,CHURCH OF THE INCARNATION,INCARNATIONDC.ORG,CHRISTIAN,880 EASTERN AVE NE,CHURCHES,1,,PlacesofWorshipPt_349,406891.99,137051.39,,{1205CF03-38DA-49A8-9852-464230D49CE6},,,478
-8569708.70148779,4707545.62244009,CHRISTIAN LOVE BAPTIST CHURCH,,CHRISTIAN,818 BLADENSBURG RD NE,CHURCHES,1,,PlacesofWorshipPt_55,401474.55,137050.54,,{062582DA-235B-456F-92D0-B89237CFEE47},,,479
-8570873.09967898,4707526.92128472,Trinity Holy Tabernacle,,CHRISTIAN,829 9TH STREET NE,CHURCHES,1,81023,PlacesofWorshipPt_657,400567.23,137035.91,,{19204084-B676-440B-98F2-3F13915BABAD},,,480
-8570489.57610026,4707519.34830599,SACRED HEART OF JESUS INTL,,CHRISTIAN,1201 I ST NE,CHURCHES,1,,PlacesofWorshipPt_76,400866.08,137030.06,,{016F16D0-5F1A-4C2C-BDA8-98C00A303FD9},,,481
-8571460.01981754,4707518.81556463,TABLE CHURCH-H STREET PARISH,,CHRISTIAN,509 I ST NE,CHURCHES,1,,PlacesofWorshipPt_118,400109.89,137029.6,,{856FC7FB-5B27-4EF5-BBF7-BE7A266DAD30},,,482
-8564796.2434689,4707487.14986822,REVELATION KNOWLEDGE CHRISTIAN,,CHRISTIAN,801 44TH ST NE,CHURCHES,1,,PlacesofWorshipPt_246,405302.46,137006.8,,{CEABF4B9-D813-4A8F-9700-8624D51178E7},,,483
-8571461.00847618,4707482.83099853,CALVARY EPISCOPAL CHURCH,CALVARYDC.NET,CHRISTIAN,820 6TH STREET NORTHEAST,CHURCHES,1,,PlacesofWorshipPt_766,400109.125,137001.671875,,{1C9B39AE-5A67-4FCF-B883-6DB845EA6498},,,484
-8565643.43723915,4707480.49377762,BETHESDA NEW LIFE GOSPEL CHR,BNLGCHURCH.ORG,CHRISTIAN,750 KENILWORTH AVE NE,CHURCHES,1,,PlacesofWorshipPt_263,404642.31,137001.22,,{E1C0AF9A-1D26-49EF-A960-817F414A34A1},,,485
-8564728.63126031,4707477.62033286,True Vision Chruch of God In Christ Inc.,,CHRISTIAN,4410 HUNT PLACE NE,CHURCHES,1,22193,PlacesofWorshipPt_639,405355.15,136999.44,,{0C51BD1E-3D85-48C9-B8C7-7E3DC61F0752},,,486
-8573330.80311214,4707469.43244894,SECOND BAPTIST CHURCH,SECONDBAPTISTCHURCHDC.ORG,CHRISTIAN,816 3RD ST NW,CHURCHES,1,,PlacesofWorshipPt_43,398652.13,136991.39,,{782773AF-CA22-4598-A1ED-961C7DB7597C},,,487
-8575608.06056137,4707420.94262313,ST JOHN'S EPISCOPAL CHURCH,STJOHNSGEORGETOWN.ORG,CHRISTIAN,1525 H ST NW,CHURCHES,1,,PlacesofWorshipPt_133,396877.62,136954.26,,{CAB47C42-C43B-422B-A1F9-D73A295539B0},,,488
-8570686.8973672,4707421.1664854,DOUGLAS MEMORIAL UNITED MTHDST,,CHRISTIAN,800 11TH ST NE,CHURCHES,1,,PlacesofWorshipPt_62,400712.33,136953.85,,{11114BB4-86CC-407E-AF8C-74616934D4CF},,,489
-8574193.64410721,4707403.7506012,GREATER NEW HOPE BAPTIST CHR,GNHBC.ORG,CHRISTIAN,816 8TH ST NW,CHURCHES,1,,PlacesofWorshipPt_8,397979.77,136940.56,,{0A15DFA1-705D-4B40-A0B0-DB46A0481A92},,,490
-8564198.96598412,4707385.32091784,New Hope Fire Baptist Church,,CHRISTIAN,811 48TH STREET NE,CHURCHES,1,80068,PlacesofWorshipPt_691,405767.93,136928.1,,{2B61E81D-44A7-4361-852C-7B70E33E8A5E},,,491
-8573793.29232253,4707367.94612348,TEMPLE OF CUN YUM,,CHRISTIAN,805 6TH ST NW,CHURCHES,1,,PlacesofWorshipPt_42,398291.73,136912.7,,{4C718770-A048-48FC-82AE-19C5BB7C103E},,,492
-8575075.69099702,4707355.17828846,NEW YORK AVENUE PRESBYTERIAN,,CHRISTIAN,1313 NEW YORK AVE NW,CHURCHES,1,,PlacesofWorshipPt_98,397292.44,136903.07,,{686D9BC2-B14A-48FB-8ACE-EFC680A33ED0},,,493
-8570275.47366527,4707352.20907209,Saint John's Church Of God,,CHRISTIAN,1301 H STREET NE,CHURCHES,1,68809,PlacesofWorshipPt_634,401032.93,136900.37,,{2BEA0524-47A8-4444-B7FB-50F5839E869A},,,494
-8575316.11218201,4707334.77245361,KOREA TRUTH COMMISSION,<Null>,CHRISTIAN,733 15TH ST NW,CHURCHES,1,,PlacesofWorshipPt_104,397105.09,136887.3,,{D84CDB7D-E0BC-44ED-860F-CFA5C9126AD8},,,495
-8562948.8751241,4707323.85779315,NEW ZION PENTECOSTAL CHURCH,,CHRISTIAN,5425 JAMES PL NE,CHURCHES,1,,PlacesofWorshipPt_310,406742.08,136881.17,,{4B85C2F8-68D0-4EBB-85C6-83AAB196D35F},,,496
-8564203.09737689,4707298.03759689,Sacred Heart Spiritual Church,,CHRISTIAN,721 48TH STREET NE,CHURCHES,1,77706,PlacesofWorshipPt_637,405764.76,136860.36,,{4C4A9EAE-6BFE-4F57-9A33-C0FBF8793EB4},,,497
-8574116.31134129,4707299.71967173,GRACE PRESBYTERIAN CHR-WA DC,<Null>,CHRISTIAN,777 8TH ST NW,CHURCHES,1,,PlacesofWorshipPt_14,398040.01,136859.81,,{08AC2268-B8B2-4922-8130-C96532E505BC},,,498
-8573682.96260921,4707289.40668239,ST MARYS MOTHER OF GOD,SAINTMARYMOTHEROFGOD.ORG,CHRISTIAN,727 5TH ST NW,CHURCHES,1,,PlacesofWorshipPt_30,398377.69,136851.73,,{40294B71-A82D-456C-87C8-D99792B151E3},,,499
-8563253.65579772,4707283.17667297,TABERNACLE BAPTIST CHURCH,TABERNACLEBAPTISTCHURCH-DC.ORG,CHRISTIAN,719 DIVISION AVE NE,CHURCHES,1,,PlacesofWorshipPt_232,406504.61,136849.4,,{08BEC808-6938-437D-B75C-1885C688199D},,,500
-8569809.50351421,4707276.28065156,Bethlehem Fire Baptized Holiness Church,FBHCHURCH.ORG,CHRISTIAN,712 15TH STREET NE,CHURCHES,1,288893,PlacesofWorshipPt_628,401396.04,136841.5,,{51C833A6-5E91-48A2-9AC4-F023727510BD},,,501
-8574125.92932067,4707272.19401515,CALVARY BAPTIST CHURCH,CALVARYDC.ORG,CHRISTIAN,755 8TH ST NW,CHURCHES,1,,PlacesofWorshipPt_1,398032.51,136838.45,,{04B0B5C8-3249-405D-8A4B-71EF52B6A359},,,502
-8563790.91191428,4707265.16647689,LITTLE MT ZION HOLINESS CHURCH,,CHRISTIAN,736 50TH ST NE,CHURCHES,1,,PlacesofWorshipPt_573,406085.97,136835.09,,{8E66CDC4-522E-4B09-B520-BF68E730294F},,,503
-8576034.28577956,4707263.71648659,HOMBRES DE PALABRA,,CHRISTIAN,1701 PENNSYLVANIA AVE NW,CHURCHES,1,,PlacesofWorshipPt_556,396545.44,136832.38,,{D36C01C3-E7A6-4406-B65C-97E5FA5815C4},,,504
-8571631.03602419,4707263.59233893,NORTHEAST HOLY TRINITY CHURCH,NEHOLYTRINITYCHURCH.ORG,CHRISTIAN,709 4TH ST NE,CHURCHES,1,,PlacesofWorshipPt_87,399976.63,136831.53,,{37938FC1-76E4-481A-B6A2-B9DA8FBFCF69},,,505
-8565538.91879067,4707249.8968258,MT VERNON UNITED METHODIST CHR,,CHRISTIAN,4147 MINNESOTA AVE NE,CHURCHES,1,,PlacesofWorshipPt_285,404723.86,136822.31,,{67DA9D89-38A2-456D-A6DD-B93B92D579F0},,,506
-8565483.5202231,4707247.44104372,NEW JERUSALEM TEMPLE,TEMPLENEWJERUSALEM.ORG,CHRISTIAN,4024 GAULT PL NE,CHURCHES,1,,PlacesofWorshipPt_312,404767.03,136820.43,,{1318766A-4006-4BFF-B437-98764A009075},,,507
-8564638.01954513,4707245.94119014,HOLY TRINITY UNITED BAPTIST,HOLYTRINITYUNITEDBAPTISTCHURCH.COM,CHRISTIAN,4504 GAULT PL NE,CHURCHES,1,,PlacesofWorshipPt_365,405425.88,136819.69,,{148C8309-B9FC-4709-B866-9156384E1E52},,,508
-8564454.54898076,4707242.07655278,REDEEMING LOVE CHRISTIAN CTR,,CHRISTIAN,4611 NANNIE HELEN BURROUGHS AV,CHURCHES,1,,PlacesofWorshipPt_242,405568.85,136816.79,,{7453241B-6493-4EC4-A06B-75309D407ADB},,,509
-8577217.33576846,4707240.95333413,ST MARY'S EPISCOPAL CHURCH,STMARYSFOGGYBOTTOM.ORG,CHRISTIAN,728 23RD ST NW,CHURCHES,1,,PlacesofWorshipPt_497,395623.55,136815.17,,{EF5AD96F-1B3B-49C0-B321-0E16664D1808},,,510
-8571346.41356279,4707228.76003408,Saint Job Baptist Church,,CHRISTIAN,620 G STREET NE,CHURCHES,1,3889,PlacesofWorshipPt_718,400198.42,136804.5,,{2E2A0346-182A-470A-86C2-05C78156B25C},,,511
-8568867.07575345,4707213.35689771,Open Door Temple Church of God in Christ,,CHRISTIAN,1918 BENNING ROAD NE,CHURCHES,1,54117,PlacesofWorshipPt_702,402130.43,136792.83,,{3BA0862C-86C3-4C97-A071-E4A0A5D8B51F},,,512
-8562983.4454706,4707204.65868893,New Mt Carmel Freewill Baptist,,CHRISTIAN,5368 GAY STREET NE,CHURCHES,1,9476,PlacesofWorshipPt_681,406715.22,136788.64,,{92408FDD-D117-43E4-B9C0-393FB77CCDAB},,,513
-8564416.25943369,4707199.8241753,HIGHER PRAISE MINISTRIES,,CHRISTIAN,4625 GAULT PL NE,CHURCHES,1,,PlacesofWorshipPt_363,405598.71,136784.02,,{D67992D0-4245-485B-9ED9-86B52864322C},,,514
-8564416.25943369,4707199.8241753,MT SINAI PRIMITIVE BAPTIST CHR,,CHRISTIAN,4625 GAULT PL NE,CHURCHES,1,,PlacesofWorshipPt_284,405598.71,136784.02,,{B0265864-E192-4F9E-882F-6BB9C2EC8618},,,515
-8569748.03495473,4707196.58652247,The New Solid Rock Perfecting Church,,CHRISTIAN,701 15TH STREET NE,CHURCHES,1,327,PlacesofWorshipPt_653,401443.95,136779.66,,{9025C44F-97E5-4E08-8F32-E308B274D281},,,516
-8562493.78685462,4707181.42293988,NEW MT OLIVE BAPTIST CHURCH,,CHRISTIAN,710 58TH ST NE,CHURCHES,1,,PlacesofWorshipPt_309,407096.8,136770.94,,{D4A01101-0A0F-4792-B4D5-E24D2035E28F},,,517
-8563247.74909829,4707177.71804332,MACEDONIA HOLY CHURCH,,CHRISTIAN,707 DIVISION AVE NE,CHURCHES,1,,PlacesofWorshipPt_308,406509.28,136767.56,,{B86E5906-E54B-4B63-8A71-B2F61858E6AF},,,518
-8563473.36846368,4707172.64453625,Holy Christian House of Praise for all people,http://www.hchouseofpraise.org/,CHRISTIAN,5110 NANNIE HELEN BURROUGHS AVENUE NE,CHURCHES,1,288501,PlacesofWorshipPt_627,406333.47,136763.48,,{8737B738-E57E-401F-BB90-B8A89A9CB028},,,519
-8570629.50509581,4707174.21175496,PEOPLES COMMUNITY CHURCH,<Null>,CHRISTIAN,653 11TH ST NE,CHURCHES,1,,PlacesofWorshipPt_84,400757.07,136762.2,,{92C64FB1-D089-443E-96EC-0EC14DCE56E2},,,520
-8563896.84512158,4707167.60257196,SECOND NEW ST LUKE BAPTIST CHR,,CHRISTIAN,4918 NANNIE HELEN BURROUGHS AV,CHURCHES,1,,PlacesofWorshipPt_270,406003.48,136759.31,,{E7FC48D9-810C-4CB0-B15C-1930FCC7FFA1},,,521
-8574992.94447101,4707166.60289586,CHURCH OF THE EPIPHANY,EPIPHANYDC.ORG,CHRISTIAN,1317 G ST NW,CHURCHES,1,,PlacesofWorshipPt_101,397356.87,136756.7,,{EFFDE695-C5BB-4698-A9C0-5B52EF5C4FBF},,,522
-8574447.04165662,4707150.23936102,TABLE CHURCH-DOWNTOWN,THETABLECHURCHDC.ORG,CHRISTIAN,945 G ST NW,CHURCHES,1,,PlacesofWorshipPt_20,397782.26,136743.87,,{7A51BF87-9D70-42BE-89B7-8309CF62B7DA},,,523
-8574447.04165662,4707150.23936102,FIRST CONGREGATIONAL UCC,FIRSTUCCDC.ORG,CHRISTIAN,945 G ST NW,CHURCHES,1,,PlacesofWorshipPt_23,397782.26,136743.87,,{9CCC8357-972D-4744-A171-172E689970AF},,,524
-8577385.3184605,4707148.5354735,WESTERN PRESBYTERIAN CHURCH,WESTERNPRESBYTERIAN.NET,CHRISTIAN,2401 VIRGINIA AVE NW,CHURCHES,1,,PlacesofWorshipPt_545,395492.61,136743.52,,{1FC4DCB8-3091-471C-99E2-4F9BED024164},,,525
-8569807.5647414,4707135.83030207,New Mount Zion Church Of God,,CHRISTIAN,628 15TH STREET NE,CHURCHES,1,3043,PlacesofWorshipPt_716,401397.57,136732.5,,{268D0F4E-E352-452E-881E-B2B855CC3B4C},,,526
-8569152.50490809,4707111.62346553,PEACE BAPTIST CHURCH,PBC712.COM,CHRISTIAN,712 18TH ST NE,CHURCHES,1,,PlacesofWorshipPt_83,401908.03,136713.82,,{52ACA837-1C54-485C-A844-F7667CA1E557},,,527
-8570184.58669177,4707095.00530686,PURITY BAPTIST CHURCH,PURITYBAPTISTDC.ORG,CHRISTIAN,1325 MARYLAND AVE NE,CHURCHES,1,,PlacesofWorshipPt_72,401103.78,136700.77,,{1134B15F-D53E-447C-8929-8AC988E487D4},,,528
-8574688.88500804,4707091.72111613,READING FOR NASAA ASSEMBLY,NASPAA.ORG,CHRISTIAN,1120 G ST NW,CHURCHES,1,,PlacesofWorshipPt_555,397593.79,136698.51,,{2C2F1856-4F65-46CB-95CC-3ABCBC27696D},,,529
-8576575.74123184,4707089.79691687,UNITED CHURCH,THEUNITEDCHURCH.NET,CHRISTIAN,1920 G ST NW,CHURCHES,1,,PlacesofWorshipPt_97,396123.45,136697.6,,{4638265C-F024-4B3F-866A-2328DBC376FB},,,530
-8576575.74123184,4707089.79691687,THREE STRANDS COMMUNITY CHURCH,,CHRISTIAN,1920 G ST NW,CHURCHES,1,,PlacesofWorshipPt_550,396123.45,136697.6,,{6544C159-82EF-4052-B2F4-69BA1CD34106},,,531
-8563459.6442252,4707083.49349945,SARGENT MEMORIAL PRESBYTERIAN,SARGENT-MEMORIAL-PC.COM,CHRISTIAN,5109 NANNIE HELEN BURROUGHS AVENUE NE,CHURCHES,1,,PlacesofWorshipPt_306,406344.22,136694.3,,{51E0B071-5E44-461F-9A31-407A13D360A7},,,532
-8570233.13517951,4707079.98787083,Kingdom Of Zion Baptist,,CHRISTIAN,1313 MARYLAND AVENUE NE,CHURCHES,1,68235,PlacesofWorshipPt_699,401065.95,136689.11,,{7AAB9CA0-88BB-400B-8DF7-F32EB5F12E7C},,,533
-8574439.22842595,4707065.12193246,ST PATRICKS CATHOLIC CHURCH,SAINTPATRICKDC.ORG,CHRISTIAN,619 10TH ST NW,CHURCHES,1,,PlacesofWorshipPt_31,397788.33,136677.81,,{2B9C0EE5-6545-4F53-9C12-A17666F201A0},,,534
-8569579.56588717,4707059.00452091,United Pentecostal Assembly Inc.,,CHRISTIAN,619 16TH STREET NE,CHURCHES,1,3999,PlacesofWorshipPt_651,401575.25,136672.91,,{BD9880F1-3BFB-4150-9940-37E1F809F74F},,,535
-8569082.31004156,4707056.97312518,GREATER MT PISGAH BAPTIST CHR,,CHRISTIAN,1818 GALES ST NE,CHURCHES,1,,PlacesofWorshipPt_82,401962.74,136671.42,,{57470402-4C63-4D9E-A83B-7E824E43F89C},,,536
-8562815.89831272,4707041.02695272,RIGHTEOUS CHURCH OF GOD,RCGMINISTRIES.ORG,CHRISTIAN,616 56TH ST NE,CHURCHES,1,,PlacesofWorshipPt_330,406845.89,136661.76,,{8B9D5786-4E74-4E0B-A964-8B569763833C},,,537
-8573254.07535152,4707008.81931636,HOLY ROSARY CHURCH,HOLYROSARYCHURCHDC.ORG,CHRISTIAN,595 3RD ST NW,CHURCHES,1,,PlacesofWorshipPt_16,398711.86,136633.91,,{FEFD04EA-1F3B-4D24-8805-AA44515A94B8},,,538
-8570988.36162555,4707003.98800613,GALATIANS BAPTIST CHURCH,,CHRISTIAN,806 F ST NE,CHURCHES,1,,PlacesofWorshipPt_95,400477.44,136630.07,,{578AC059-ABD2-4481-944F-207952AC1252},,,539
-8569407.1608221,4706985.48494867,PILGRIM A M E OUTREACH CHURCH,,CHRISTIAN,612 17TH ST NE,CHURCHES,1,,PlacesofWorshipPt_85,401709.61,136615.88,,{41C4A002-73AC-43FB-82EC-9EDC20C60F10},,,540
-8564807.71313152,4706971.64034657,CENTRAL UNION BAPTIST CHURCH,CUBCDC.ORG,CHRISTIAN,4401 FOOTE ST NE,CHURCHES,1,,PlacesofWorshipPt_226,405293.79,136606.72,,{A47010BA-3E9B-4D91-9074-402A70DD120B},,,541
-8571957.65078236,4706948.91670223,NATIONAL COMMUNITY CHURCH,NCCPRODUCTION.COM,CHRISTIAN,205 F ST NE,CHURCHES,1,,PlacesofWorshipPt_70,399722.11,136587.32,,{C45577B9-3437-4B15-B587-275AD5B33F09},,,542
-8569396.57038251,4706942.25341111,PILGRIM AME,,CHRISTIAN,1673 ROSEDALE ST NE,CHURCHES,1,,PlacesofWorshipPt_530,401717.87,136582.33,,{A0D7C980-1D53-46EA-9B94-F51D94019810},,,543
-8572711.33454199,4706936.5826505,IOWA GENERAL ASSEMBLY,LEGIS.STATE.IA.US,CHRISTIAN,20 F ST NW # 200,CHURCHES,1,,PlacesofWorshipPt_541,399134.79,136577.79,,{FCF4CEF8-082C-478C-8605-ADA0AFB61733},,,544
-8571960.74193645,4706906.25444808,HERITAGE REVIVAL PROJECTS INC,HERITAGEREVIVAL.ORG,CHRISTIAN,521 2ND ST NE,CHURCHES,1,,PlacesofWorshipPt_542,399719.7,136554.21,,{28A57FA3-632E-4CBB-BCB9-545A6ACAAA07},,,545
-8563707.06543016,4706877.88958281,NEW BAPTIST COVENANT,PNBCAS.COM,CHRISTIAN,601 50TH ST NE,CHURCHES,1,,PlacesofWorshipPt_558,406151.54,136534.58,,{7DCFF4F1-A260-4708-B3AB-0DD9BAA82EE6},,,546
-8576827.00013633,4706850.29224437,HARDWOOD REVIVAL,,CHRISTIAN,510 21ST ST NW,CHURCHES,1,,PlacesofWorshipPt_132,395927.56,136511.82,,{58BD9D7B-452D-4D44-AAF9-1096C979D1FC},,,547
-8562477.5452647,4706845.85491203,HOLY TRUTH-GOD IN CHRIST JESUS,,CHRISTIAN,514 58TH ST NE,CHURCHES,1,,PlacesofWorshipPt_366,407109.69,136510.52,,{B595755E-8072-49D0-86C6-F245890C0DAD},,,548
-8569963.87936614,4706830.24935339,Church of God of Prophecy - Capitol Hill,,CHRISTIAN,1400 E STREET NE,CHURCHES,1,149978,PlacesofWorshipPt_661,401275.8,136495.32,,{961FC5A8-7E82-43E9-BB1D-409BE3273FDE},,,549
-8573342.93681849,4706829.76785463,METRO WASH DC SYNOD,METRODCELCA.ORG,CHRISTIAN,305 E ST NW,CHURCHES,1,,PlacesofWorshipPt_51,398642.59,136494.96,,{BEC65EC5-EF26-46F5-B5EF-8DF95E0BA2F9},,,550
